Player_Name,Role_Desc,Player_team,Opposit_Team,is_manofThematch,pscore,City_Name
MM Sharma,Player,Kings XI Punjab,Rising Pune Supergiants,0,0,Rising Pune Supergiants
M Morkel,Player,Delhi Daredevils,Chennai Super Kings,0,0,Chennai Super Kings
PJ Sangwan,Player,Delhi Daredevils,Royal Challengers Bangalore,0,1,Delhi Daredevils
DPMD Jayawardene,Captain,Kochi Tuskers Kerala,Delhi Daredevils,0,3,Kochi Tuskers Kerala
SL Malinga,Player,Mumbai Indians,Kolkata Knight Riders,0,1,Mumbai Indians
AA Jhunjhunwala,Player,Rajasthan Royals,Chennai Super Kings,0,0,Rajasthan Royals
SS Tiwary,Player,Mumbai Indians,Deccan Chargers,0,0,Deccan Chargers
A Mishra,Player,Delhi Daredevils,Royal Challengers Bangalore,0,1,Delhi Daredevils
ML Hayden,Player,Chennai Super Kings,Kolkata Knight Riders,0,0,Kolkata Knight Riders
PJ Sangwan,Player,Delhi Daredevils,Mumbai Indians,0,1,Delhi Daredevils
RG Sharma,Player,Deccan Chargers,Delhi Daredevils,0,0,Deccan Chargers
S Dhawan,Player,Mumbai Indians,Kolkata Knight Riders,0,0,Kolkata Knight Riders
Z Khan,Player,Royal Challengers Bangalore,Mumbai Indians,0,1,Royal Challengers Bangalore
AM Rahane,Player,Rising Pune Supergiants,Kings XI Punjab,0,0,Kings XI Punjab
Yuvraj Singh,Captain,Kings XI Punjab,Chennai Super Kings,0,4,Kings XI Punjab
NM Coulter-Nile,Player,Mumbai Indians,Kings XI Punjab,0,0,Kings XI Punjab
AB de Villiers,Player,Royal Challengers Bangalore,Mumbai Indians,0,0,Mumbai Indians
DPMD Jayawardene,Player,Delhi Daredevils,Rajasthan Royals,0,0,Rajasthan Royals
KC Sangakkara,Keeper,Kings XI Punjab,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
SPD Smith,Player,Rajasthan Royals,Sunrisers Hyderabad,0,0,Rajasthan Royals
M Manhas,Player,Pune Warriors,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
DP Nannes,Player,Delhi Daredevils,Kings XI Punjab,0,0,Delhi Daredevils
AB de Villiers,Player,Royal Challengers Bangalore,Mumbai Indians,0,1,Royal Challengers Bangalore
MS Dhoni,CaptainKeeper,Chennai Super Kings,Kings XI Punjab,0,0,Kings XI Punjab
Iqbal Abdulla,Player,Kolkata Knight Riders,Rajasthan Royals,0,1,Kolkata Knight Riders
JA Morkel,Player,Chennai Super Kings,Deccan Chargers,0,0,Chennai Super Kings
AM Rahane,Player,Rajasthan Royals,Chennai Super Kings,0,1,Rajasthan Royals
GJ Maxwell,Player,Mumbai Indians,Pune Warriors,0,0,Pune Warriors
CH Gayle,Player,Royal Challengers Bangalore,Rajasthan Royals,0,0,Rajasthan Royals
R Dravid,Player,Royal Challengers Bangalore,Deccan Chargers,0,0,Royal Challengers Bangalore
S Dhawan,Player,Deccan Chargers,Delhi Daredevils,0,1,Deccan Chargers
MK Tiwary,Player,Delhi Daredevils,Mumbai Indians,0,0,Mumbai Indians
M Morkel,Player,Kolkata Knight Riders,Mumbai Indians,0,0,Kolkata Knight Riders
V Sehwag,Player,Kings XI Punjab,Mumbai Indians,0,1,Kings XI Punjab
PC Valthaty,Player,Kings XI Punjab,Pune Warriors,0,1,Kings XI Punjab
Z Khan,Player,Mumbai Indians,Chennai Super Kings,0,0,Chennai Super Kings
MK Pandey,Player,Kolkata Knight Riders,Delhi Daredevils,0,1,Kolkata Knight Riders
MG Johnson,Player,Kings XI Punjab,Rajasthan Royals,0,0,Rajasthan Royals
J Botha,Player,Delhi Daredevils,Chennai Super Kings,0,0,Chennai Super Kings
G Gambhir,Player,Delhi Daredevils,Kings XI Punjab,0,0,Kings XI Punjab
G Gambhir,Captain,Delhi Daredevils,Deccan Chargers,0,4,Delhi Daredevils
SL Malinga,Player,Mumbai Indians,Rajasthan Royals,0,0,Rajasthan Royals
STR Binny,Player,Rajasthan Royals,Kings XI Punjab,0,0,Rajasthan Royals
SK Trivedi,Player,Rajasthan Royals,Delhi Daredevils,0,1,Rajasthan Royals
YK Pathan,Player,Kolkata Knight Riders,Royal Challengers Bangalore,0,1,Kolkata Knight Riders
G Gambhir,Captain,Kolkata Knight Riders,Chennai Super Kings,0,3,Chennai Super Kings
Y Venugopal Rao,Player,Deccan Chargers,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
JA Morkel,Player,Royal Challengers Bangalore,Rajasthan Royals,0,1,Royal Challengers Bangalore
SB Jakati,Player,Chennai Super Kings,Royal Challengers Bangalore,0,1,Chennai Super Kings
MA Agarwal,Player,Royal Challengers Bangalore,Kolkata Knight Riders,0,1,Royal Challengers Bangalore
PA Patel,Keeper,Sunrisers Hyderabad,Mumbai Indians,0,0,Mumbai Indians
V Kohli,Captain,Royal Challengers Bangalore,Sunrisers Hyderabad,0,3,Sunrisers Hyderabad
JR Hopes,Player,Delhi Daredevils,Deccan Chargers,0,0,Deccan Chargers
SP Goswami,Keeper,Kolkata Knight Riders,Delhi Daredevils,0,0,Delhi Daredevils
UT Yadav,Player,Kolkata Knight Riders,Sunrisers Hyderabad,0,1,Kolkata Knight Riders
RR Pant,Player,Delhi Daredevils,Gujarat Lions,0,1,Delhi Daredevils
R Vinay Kumar,Player,Royal Challengers Bangalore,Rajasthan Royals,0,1,Royal Challengers Bangalore
Bipul Sharma,Player,Kings XI Punjab,Pune Warriors,0,1,Kings XI Punjab
Yuvraj Singh,Captain,Pune Warriors,Delhi Daredevils,0,3,Delhi Daredevils
JJ Bumrah,Player,Mumbai Indians,Rising Pune Supergiants,0,1,Mumbai Indians
P Kumar,Player,Sunrisers Hyderabad,Rajasthan Royals,0,0,Rajasthan Royals
MM Sharma,Player,Kings XI Punjab,Delhi Daredevils,0,0,Delhi Daredevils
RG Sharma,Player,Deccan Chargers,Kings XI Punjab,0,0,Deccan Chargers
SV Samson,Player,Rajasthan Royals,Kings XI Punjab,0,0,Kings XI Punjab
DT Christian,Player,Deccan Chargers,Kings XI Punjab,0,0,Kings XI Punjab
BB McCullum,Keeper,Kolkata Knight Riders,Pune Warriors,0,0,Pune Warriors
PP Ojha,Player,Mumbai Indians,Sunrisers Hyderabad,0,0,Mumbai Indians
RG Sharma,Player,Mumbai Indians,Chennai Super Kings,0,0,Chennai Super Kings
ML Hayden,Player,Chennai Super Kings,Kings XI Punjab,0,0,Kings XI Punjab
G Gambhir,Captain,Kolkata Knight Riders,Royal Challengers Bangalore,0,4,Kolkata Knight Riders
RP Singh,Player,Royal Challengers Bangalore,Rajasthan Royals,0,0,Rajasthan Royals
R Vinay Kumar,Player,Kolkata Knight Riders,Delhi Daredevils,0,0,Kolkata Knight Riders
R Bhatia,Player,Rising Pune Supergiants,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
DW Steyn,Player,Royal Challengers Bangalore,Chennai Super Kings,0,0,Royal Challengers Bangalore
BB McCullum,Player,Chennai Super Kings,Royal Challengers Bangalore,0,0,Chennai Super Kings
PP Chawla,Player,Kings XI Punjab,Rajasthan Royals,0,1,Kings XI Punjab
LMP Simmons,Player,Mumbai Indians,Chennai Super Kings,0,0,Mumbai Indians
AL Menaria,Player,Rajasthan Royals,Kochi Tuskers Kerala,0,1,Rajasthan Royals
M Manhas,Player,Delhi Daredevils,Kolkata Knight Riders,0,0,Delhi Daredevils
SS Tiwary,Player,Delhi Daredevils,Sunrisers Hyderabad,0,0,Delhi Daredevils
DJ Bravo,Player,Gujarat Lions,Mumbai Indians,0,0,Mumbai Indians
RN ten Doeschate,Player,Kolkata Knight Riders,Kings XI Punjab,0,1,Kolkata Knight Riders
MS Gony,Player,Kings XI Punjab,Mumbai Indians,0,0,Mumbai Indians
Z Khan,Player,Royal Challengers Bangalore,Kochi Tuskers Kerala,0,1,Royal Challengers Bangalore
STR Binny,Player,Rajasthan Royals,Kings XI Punjab,0,1,Rajasthan Royals
DT Christian,Player,Rising Pune Supergiants,Mumbai Indians,0,0,Mumbai Indians
UT Yadav,Player,Delhi Daredevils,Mumbai Indians,0,1,Delhi Daredevils
JP Duminy,Player,Delhi Daredevils,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
STR Binny,Player,Royal Challengers Bangalore,Rising Pune Supergiants,0,0,Royal Challengers Bangalore
YK Pathan,Player,Kolkata Knight Riders,Kings XI Punjab,0,0,Kings XI Punjab
LMP Simmons,Player,Mumbai Indians,Kings XI Punjab,0,1,Mumbai Indians
JA Morkel,Player,Chennai Super Kings,Royal Challengers Bangalore,0,1,Chennai Super Kings
G Gambhir,Captain,Kolkata Knight Riders,Delhi Daredevils,0,4,Kolkata Knight Riders
IK Pathan,Player,Kings XI Punjab,Mumbai Indians,0,1,Kings XI Punjab
S Dhawan,Player,Sunrisers Hyderabad,Kings XI Punjab,0,0,Kings XI Punjab
R Ashwin,Player,Chennai Super Kings,Royal Challengers Bangalore,0,1,Chennai Super Kings
BB McCullum,Keeper,Kolkata Knight Riders,Mumbai Indians,0,0,Mumbai Indians
MEK Hussey,Player,Chennai Super Kings,Deccan Chargers,0,0,Deccan Chargers
Gurkeerat Singh,Player,Kings XI Punjab,Mumbai Indians,0,0,Kings XI Punjab
M Morkel,Player,Kolkata Knight Riders,Royal Challengers Bangalore,0,1,Kolkata Knight Riders
CH Morris,Player,Delhi Daredevils,Kings XI Punjab,0,0,Kings XI Punjab
RV Uthappa,Keeper,Pune Warriors,Rajasthan Royals,0,0,Pune Warriors
SE Marsh,Player,Kings XI Punjab,Chennai Super Kings,0,0,Chennai Super Kings
S Badrinath,Player,Chennai Super Kings,Royal Challengers Bangalore,0,1,Chennai Super Kings
A Ashish Reddy,Player,Sunrisers Hyderabad,Pune Warriors,0,0,Sunrisers Hyderabad
SL Malinga,Player,Mumbai Indians,Pune Warriors,0,1,Pune Warriors
MK Tiwary,Player,Kolkata Knight Riders,Mumbai Indians,0,0,Mumbai Indians
AB de Villiers,Player,Delhi Daredevils,Rajasthan Royals,1,0,Delhi Daredevils
DR Smith,Player,Gujarat Lions,Mumbai Indians,0,0,Mumbai Indians
R Ashwin,Player,Chennai Super Kings,Kolkata Knight Riders,0,1,Chennai Super Kings
M Morkel,Player,Kolkata Knight Riders,Mumbai Indians,1,1,Kolkata Knight Riders
DS Kulkarni,Player,Rajasthan Royals,Mumbai Indians,0,0,Mumbai Indians
R Vinay Kumar,Player,Royal Challengers Bangalore,Delhi Daredevils,0,1,Royal Challengers Bangalore
RP Singh,Player,Royal Challengers Bangalore,Kolkata Knight Riders,0,1,Royal Challengers Bangalore
PJ Sangwan,Player,Delhi Daredevils,Deccan Chargers,0,0,Delhi Daredevils
A Mishra,Player,Delhi Daredevils,Deccan Chargers,0,1,Delhi Daredevils
DA Warner,Player,Sunrisers Hyderabad,Kolkata Knight Riders,0,0,Sunrisers Hyderabad
SP Narine,Player,Kolkata Knight Riders,Sunrisers Hyderabad,0,1,Kolkata Knight Riders
LR Shukla,Player,Delhi Daredevils,Chennai Super Kings,0,1,Delhi Daredevils
AT Rayudu,Player,Mumbai Indians,Delhi Daredevils,0,0,Delhi Daredevils
JH Kallis,Player,Royal Challengers Bangalore,Mumbai Indians,1,0,Mumbai Indians
S Nadeem,Player,Delhi Daredevils,Kolkata Knight Riders,0,1,Delhi Daredevils
TM Dilshan,Player,Royal Challengers Bangalore,Kolkata Knight Riders,0,0,Kolkata Knight Riders
MS Bisla,Keeper,Kolkata Knight Riders,Kings XI Punjab,0,1,Kolkata Knight Riders
Z Khan,Player,Mumbai Indians,Delhi Daredevils,0,0,Delhi Daredevils
SP Narine,Player,Kolkata Knight Riders,Kings XI Punjab,0,1,Kolkata Knight Riders
DJ Hooda,Player,Sunrisers Hyderabad,Gujarat Lions,0,0,Sunrisers Hyderabad
RV Uthappa,Keeper,Kolkata Knight Riders,Delhi Daredevils,0,1,Kolkata Knight Riders
AC Gilchrist,CaptainKeeper,Deccan Chargers,Kings XI Punjab,0,0,Deccan Chargers
AM Rahane,Player,Rising Pune Supergiants,Sunrisers Hyderabad,0,0,Rising Pune Supergiants
M Muralitharan,Player,Chennai Super Kings,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
CH Gayle,Player,Royal Challengers Bangalore,Kolkata Knight Riders,0,1,Royal Challengers Bangalore
SK Raina,Player,Chennai Super Kings,Deccan Chargers,0,0,Deccan Chargers
DE Bollinger,Player,Chennai Super Kings,Delhi Daredevils,0,0,Delhi Daredevils
K Goel,Player,Kings XI Punjab,Delhi Daredevils,0,0,Delhi Daredevils
KA Pollard,Player,Mumbai Indians,Chennai Super Kings,0,0,Chennai Super Kings
Yuvraj Singh,Player,Royal Challengers Bangalore,Delhi Daredevils,0,0,Delhi Daredevils
ML Hayden,Player,Chennai Super Kings,Kings XI Punjab,1,0,Chennai Super Kings
S Kaul,Player,Sunrisers Hyderabad,Kolkata Knight Riders,0,0,Sunrisers Hyderabad
PP Chawla,Player,Kolkata Knight Riders,Kings XI Punjab,0,0,Kings XI Punjab
B Lee,Player,Kings XI Punjab,Mumbai Indians,0,0,Mumbai Indians
DR Smith,Player,Chennai Super Kings,Delhi Daredevils,0,1,Chennai Super Kings
G Gambhir,Captain,Kolkata Knight Riders,Royal Challengers Bangalore,0,3,Royal Challengers Bangalore
Gurkeerat Singh,Player,Kings XI Punjab,Kolkata Knight Riders,0,0,Kolkata Knight Riders
SA Yadav,Player,Kolkata Knight Riders,Mumbai Indians,0,1,Kolkata Knight Riders
Mohammed Shami,Player,Delhi Daredevils,Kings XI Punjab,0,1,Delhi Daredevils
LRPL Taylor,Player,Rajasthan Royals,Kochi Tuskers Kerala,0,1,Rajasthan Royals
B Kumar,Player,Sunrisers Hyderabad,Mumbai Indians,0,0,Sunrisers Hyderabad
JP Faulkner,Player,Gujarat Lions,Delhi Daredevils,0,0,Gujarat Lions
AT Rayudu,Player,Mumbai Indians,Royal Challengers Bangalore,0,1,Mumbai Indians
V Kohli,Captain,Royal Challengers Bangalore,Rajasthan Royals,0,4,Royal Challengers Bangalore
WP Saha,Player,Kolkata Knight Riders,Delhi Daredevils,0,0,Delhi Daredevils
HH Pandya,Player,Mumbai Indians,Delhi Daredevils,0,0,Delhi Daredevils
AD Russell,Player,Kolkata Knight Riders,Kings XI Punjab,1,1,Kolkata Knight Riders
MK Tiwary,Player,Kolkata Knight Riders,Pune Warriors,0,0,Pune Warriors
CH Gayle,Player,Royal Challengers Bangalore,Chennai Super Kings,0,0,Chennai Super Kings
B Lee,Player,Kolkata Knight Riders,Deccan Chargers,0,0,Deccan Chargers
R Ashwin,Player,Rising Pune Supergiants,Delhi Daredevils,0,0,Rising Pune Supergiants
M Manhas,Player,Pune Warriors,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
JP Faulkner,Player,Rajasthan Royals,Sunrisers Hyderabad,0,0,Rajasthan Royals
I Sharma,Player,Kolkata Knight Riders,Rajasthan Royals,0,0,Rajasthan Royals
AB de Villiers,Player,Royal Challengers Bangalore,Mumbai Indians,0,0,Mumbai Indians
LR Shukla,Player,Kolkata Knight Riders,Chennai Super Kings,0,0,Chennai Super Kings
DR Smith,Player,Chennai Super Kings,Rajasthan Royals,0,0,Rajasthan Royals
NV Ojha,Keeper,Sunrisers Hyderabad,Gujarat Lions,0,0,Sunrisers Hyderabad
CJ Anderson,Player,Mumbai Indians,Rajasthan Royals,0,0,Rajasthan Royals
KM Jadhav,Keeper,Royal Challengers Bangalore,Sunrisers Hyderabad,0,0,Sunrisers Hyderabad
JA Morkel,Player,Chennai Super Kings,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
S Sreesanth,Player,Kings XI Punjab,Deccan Chargers,0,0,Deccan Chargers
S Aravind,Player,Royal Challengers Bangalore,Kolkata Knight Riders,0,0,Royal Challengers Bangalore
R Sharma,Player,Pune Warriors,Chennai Super Kings,0,0,Chennai Super Kings
Mohammed Shami,Player,Delhi Daredevils,Kolkata Knight Riders,0,1,Delhi Daredevils
L Balaji,Player,Kings XI Punjab,Mumbai Indians,0,0,Mumbai Indians
R Sathish,Player,Mumbai Indians,Kolkata Knight Riders,0,0,Kolkata Knight Riders
DS Kulkarni,Player,Mumbai Indians,Kolkata Knight Riders,0,1,Mumbai Indians
SR Tendulkar,Captain,Mumbai Indians,Kings XI Punjab,0,3,Kings XI Punjab
S Dhawan,Player,Deccan Chargers,Pune Warriors,0,0,Pune Warriors
DT Christian,Player,Rising Pune Supergiants,Kings XI Punjab,0,0,Rising Pune Supergiants
SR Watson,Player,Rajasthan Royals,Mumbai Indians,1,0,Mumbai Indians
JJ Bumrah,Player,Mumbai Indians,Royal Challengers Bangalore,0,1,Mumbai Indians
R Dhawan,Player,Mumbai Indians,Pune Warriors,0,1,Mumbai Indians
M Muralitharan,Player,Chennai Super Kings,Deccan Chargers,0,0,Deccan Chargers
SP Narine,Player,Kolkata Knight Riders,Royal Challengers Bangalore,0,1,Kolkata Knight Riders
HH Pandya,Player,Mumbai Indians,Chennai Super Kings,1,0,Chennai Super Kings
YK Pathan,Player,Kolkata Knight Riders,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
SC Ganguly,Captain,Kolkata Knight Riders,Mumbai Indians,0,4,Kolkata Knight Riders
Yuvraj Singh,Captain,Pune Warriors,Royal Challengers Bangalore,0,3,Royal Challengers Bangalore
DW Steyn,Player,Deccan Chargers,Rajasthan Royals,1,1,Deccan Chargers
I Sharma,Player,Sunrisers Hyderabad,Delhi Daredevils,0,0,Delhi Daredevils
SK Warne,Captain,Rajasthan Royals,Delhi Daredevils,0,3,Delhi Daredevils
JD Unadkat,Player,Royal Challengers Bangalore,Pune Warriors,0,1,Royal Challengers Bangalore
R Vinay Kumar,Player,Royal Challengers Bangalore,Chennai Super Kings,0,1,Royal Challengers Bangalore
SR Watson,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,0,1,Royal Challengers Bangalore
AD Russell,Player,Kolkata Knight Riders,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
Iqbal Abdulla,Player,Kolkata Knight Riders,Mumbai Indians,0,1,Kolkata Knight Riders
DS Kulkarni,Player,Gujarat Lions,Sunrisers Hyderabad,0,0,Gujarat Lions
JC Buttler,Player,Mumbai Indians,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
LR Shukla,Player,Kolkata Knight Riders,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
AP Tare,Keeper,Mumbai Indians,Royal Challengers Bangalore,0,1,Mumbai Indians
DPMD Jayawardene,Player,Kings XI Punjab,Kolkata Knight Riders,0,0,Kolkata Knight Riders
SK Raina,Captain,Gujarat Lions,Mumbai Indians,0,3,Mumbai Indians
GJ Bailey,Captain,Kings XI Punjab,Mumbai Indians,0,4,Kings XI Punjab
MA Agarwal,Player,Delhi Daredevils,Mumbai Indians,0,0,Mumbai Indians
Y Venugopal Rao,Player,Delhi Daredevils,Kolkata Knight Riders,0,0,Delhi Daredevils
LRPL Taylor,Player,Delhi Daredevils,Pune Warriors,0,0,Pune Warriors
RA Jadeja,Player,Kochi Tuskers Kerala,Kings XI Punjab,0,0,Kochi Tuskers Kerala
KA Pollard,Player,Mumbai Indians,Rising Pune Supergiants,0,0,Rising Pune Supergiants
SC Ganguly,Player,Pune Warriors,Deccan Chargers,0,0,Pune Warriors
F du Plessis,Player,Chennai Super Kings,Deccan Chargers,0,1,Chennai Super Kings
S Dhawan,Player,Deccan Chargers,Pune Warriors,0,0,Deccan Chargers
DA Warner,Player,Delhi Daredevils,Rajasthan Royals,0,1,Delhi Daredevils
Harbhajan Singh,Player,Mumbai Indians,Kolkata Knight Riders,0,1,Mumbai Indians
RA Jadeja,Player,Chennai Super Kings,Kolkata Knight Riders,0,0,Kolkata Knight Riders
NM Coulter-Nile,Player,Kolkata Knight Riders,Rising Pune Supergiants,0,1,Kolkata Knight Riders
MS Dhoni,CaptainKeeper,Chennai Super Kings,Deccan Chargers,1,0,Chennai Super Kings
SP Goswami,Keeper,Rajasthan Royals,Deccan Chargers,0,0,Deccan Chargers
DS Kulkarni,Player,Rajasthan Royals,Sunrisers Hyderabad,0,0,Sunrisers Hyderabad
P Negi,Player,Delhi Daredevils,Royal Challengers Bangalore,0,1,Delhi Daredevils
GJ Bailey,Captain,Kings XI Punjab,Rajasthan Royals,0,3,Kings XI Punjab
G Gambhir,Captain,Kolkata Knight Riders,Sunrisers Hyderabad,0,3,Sunrisers Hyderabad
Harbhajan Singh,Player,Mumbai Indians,Rajasthan Royals,0,0,Rajasthan Royals
PA Patel,Player,Chennai Super Kings,Deccan Chargers,0,1,Chennai Super Kings
KD Karthik,Keeper,Gujarat Lions,Kings XI Punjab,0,0,Gujarat Lions
L Balaji,Player,Chennai Super Kings,Rajasthan Royals,0,0,Chennai Super Kings
KD Karthik,Keeper,Royal Challengers Bangalore,Rajasthan Royals,0,1,Royal Challengers Bangalore
OA Shah,Player,Kolkata Knight Riders,Rajasthan Royals,0,0,Rajasthan Royals
R Ashwin,Player,Chennai Super Kings,Sunrisers Hyderabad,0,1,Chennai Super Kings
JD Unadkat,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,0,1,Royal Challengers Bangalore
PJ Sangwan,Player,Delhi Daredevils,Kolkata Knight Riders,0,0,Delhi Daredevils
LRPL Taylor,Player,Delhi Daredevils,Chennai Super Kings,0,0,Delhi Daredevils
SS Tiwary,Player,Royal Challengers Bangalore,Kings XI Punjab,0,1,Royal Challengers Bangalore
R Dravid,Captain,Rajasthan Royals,Kolkata Knight Riders,0,4,Rajasthan Royals
RS Bopara,Player,Sunrisers Hyderabad,Kings XI Punjab,0,0,Kings XI Punjab
M Muralitharan,Player,Chennai Super Kings,Rajasthan Royals,0,0,Chennai Super Kings
WP Saha,Keeper,Kings XI Punjab,Rising Pune Supergiants,0,0,Rising Pune Supergiants
M Vohra,Player,Kings XI Punjab,Rajasthan Royals,0,0,Rajasthan Royals
GJ Maxwell,Player,Kings XI Punjab,Kolkata Knight Riders,0,0,Kings XI Punjab
AB Dinda,Player,Royal Challengers Bangalore,Delhi Daredevils,0,0,Delhi Daredevils
YK Pathan,Player,Kolkata Knight Riders,Sunrisers Hyderabad,0,0,Sunrisers Hyderabad
EJG Morgan,Player,Kolkata Knight Riders,Deccan Chargers,0,0,Deccan Chargers
PP Ojha,Player,Deccan Chargers,Chennai Super Kings,0,0,Chennai Super Kings
MV Boucher,Keeper,Royal Challengers Bangalore,Delhi Daredevils,0,0,Delhi Daredevils
UT Yadav,Player,Kolkata Knight Riders,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
WP Saha,Player,Chennai Super Kings,Kolkata Knight Riders,0,1,Chennai Super Kings
UT Yadav,Player,Delhi Daredevils,Chennai Super Kings,0,1,Delhi Daredevils
Yuvraj Singh,Player,Pune Warriors,Kolkata Knight Riders,0,0,Pune Warriors
AB de Villiers,Keeper,Royal Challengers Bangalore,Kings XI Punjab,0,1,Royal Challengers Bangalore
JA Morkel,Player,Chennai Super Kings,Kochi Tuskers Kerala,0,1,Chennai Super Kings
DJ Hussey,Captain,Kings XI Punjab,Deccan Chargers,1,4,Kings XI Punjab
MK Tiwary,Player,Kolkata Knight Riders,Chennai Super Kings,0,0,Chennai Super Kings
Q de Kock,Keeper,Delhi Daredevils,Mumbai Indians,0,1,Delhi Daredevils
R Bhatia,Player,Kolkata Knight Riders,Kochi Tuskers Kerala,0,0,Kochi Tuskers Kerala
R Sharma,Player,Pune Warriors,Kings XI Punjab,0,0,Pune Warriors
MK Pandey,Player,Kolkata Knight Riders,Chennai Super Kings,0,0,Chennai Super Kings
AB Agarkar,Player,Kolkata Knight Riders,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
TM Dilshan,Player,Royal Challengers Bangalore,Deccan Chargers,0,0,Deccan Chargers
RG Sharma,Captain,Mumbai Indians,Kings XI Punjab,0,3,Kings XI Punjab
PV Tambe,Player,Gujarat Lions,Royal Challengers Bangalore,0,0,Gujarat Lions
A Nehra,Player,Mumbai Indians,Chennai Super Kings,0,1,Mumbai Indians
SP Narine,Player,Kolkata Knight Riders,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
AB Agarkar,Player,Kolkata Knight Riders,Chennai Super Kings,0,1,Kolkata Knight Riders
PP Ojha,Player,Mumbai Indians,Kings XI Punjab,0,1,Mumbai Indians
Z Khan,Player,Royal Challengers Bangalore,Rajasthan Royals,0,1,Royal Challengers Bangalore
RJ Harris,Player,Kings XI Punjab,Deccan Chargers,0,0,Kings XI Punjab
UT Yadav,Player,Kolkata Knight Riders,Rising Pune Supergiants,0,0,Rising Pune Supergiants
M Morkel,Player,Kolkata Knight Riders,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
AT Rayudu,Player,Mumbai Indians,Rajasthan Royals,0,0,Rajasthan Royals
RR Powar,Player,Kings XI Punjab,Deccan Chargers,0,0,Deccan Chargers
GJ Maxwell,Player,Kings XI Punjab,Sunrisers Hyderabad,0,0,Sunrisers Hyderabad
