"Player_Name","Role_Desc","Player_team","Opposit_Team","is_manofThematch","pscore","City_Name"
"Harmeet Singh","Player","Deccan Chargers","Rajasthan Royals","0","0","Deccan Chargers"
"YK Pathan","Player","Rajasthan Royals","Deccan Chargers","0","0","Deccan Chargers"
"SR Watson","Player","Rajasthan Royals","Deccan Chargers","0","0","Deccan Chargers"
"SK Warne","Captain","Rajasthan Royals","Deccan Chargers","1","3","Deccan Chargers"
"SK Trivedi","Player","Rajasthan Royals","Deccan Chargers","0","0","Deccan Chargers"
"AS Raut","Player","Rajasthan Royals","Deccan Chargers","0","0","Deccan Chargers"
"NV Ojha","Keeper","Rajasthan Royals","Deccan Chargers","0","0","Deccan Chargers"
"M Morkel","Player","Rajasthan Royals","Deccan Chargers","0","0","Deccan Chargers"
"AA Jhunjhunwala","Player","Rajasthan Royals","Deccan Chargers","0","0","Deccan Chargers"
"S Dhawan","Player","Mumbai Indians","Chennai Super Kings","0","0","Chennai Super Kings"
"Harbhajan Singh","Player","Mumbai Indians","Chennai Super Kings","0","0","Chennai Super Kings"
"DJ Bravo","Player","Mumbai Indians","Chennai Super Kings","0","0","Chennai Super Kings"
"SS Tiwary","Player","Mumbai Indians","Chennai Super Kings","0","0","Chennai Super Kings"
"SR Tendulkar","Captain","Mumbai Indians","Chennai Super Kings","0","3","Chennai Super Kings"
"SL Malinga","Player","Mumbai Indians","Chennai Super Kings","0","0","Chennai Super Kings"
"AT Rayudu","Keeper","Mumbai Indians","Chennai Super Kings","0","0","Chennai Super Kings"
"R Sathish","Player","Mumbai Indians","Chennai Super Kings","0","0","Chennai Super Kings"
"KA Pollard","Player","Mumbai Indians","Chennai Super Kings","0","0","Chennai Super Kings"
"ML Hayden","Player","Chennai Super Kings","Mumbai Indians","0","1","Chennai Super Kings"
"MEK Hussey","Player","Chennai Super Kings","Mumbai Indians","0","1","Chennai Super Kings"
"MS Dhoni","CaptainKeeper","Chennai Super Kings","Mumbai Indians","0","1","Chennai Super Kings"
"SK Raina","Player","Chennai Super Kings","Mumbai Indians","1","1","Chennai Super Kings"
"S Badrinath","Player","Chennai Super Kings","Mumbai Indians","0","1","Chennai Super Kings"
"M Vijay","Player","Chennai Super Kings","Mumbai Indians","0","1","Chennai Super Kings"
"SB Jakati","Player","Chennai Super Kings","Mumbai Indians","0","1","Chennai Super Kings"
"R Ashwin","Player","Chennai Super Kings","Mumbai Indians","0","1","Chennai Super Kings"
"DE Bollinger","Player","Chennai Super Kings","Mumbai Indians","0","1","Chennai Super Kings"
"KC Sangakkara","Captain","Kings XI Punjab","Rajasthan Royals","0","3","Rajasthan Royals"
"Yuvraj Singh","Player","Kings XI Punjab","Rajasthan Royals","0","0","Rajasthan Royals"
"IK Pathan","Player","Kings XI Punjab","Rajasthan Royals","0","0","Rajasthan Royals"
"DPMD Jayawardene","Player","Kings XI Punjab","Rajasthan Royals","0","0","Rajasthan Royals"
"PP Chawla","Player","Kings XI Punjab","Rajasthan Royals","0","0","Rajasthan Royals"
"S Sreesanth","Player","Kings XI Punjab","Rajasthan Royals","0","0","Rajasthan Royals"
"RR Powar","Player","Kings XI Punjab","Rajasthan Royals","0","0","Rajasthan Royals"
"RS Bopara","Player","Kings XI Punjab","Rajasthan Royals","0","0","Rajasthan Royals"
"MS Bisla","Keeper","Kings XI Punjab","Rajasthan Royals","0","0","Rajasthan Royals"
"Bipul Sharma","Player","Kings XI Punjab","Rajasthan Royals","0","0","Rajasthan Royals"
"YK Pathan","Player","Rajasthan Royals","Kings XI Punjab","0","1","Rajasthan Royals"
"SR Watson","Player","Rajasthan Royals","Kings XI Punjab","0","1","Rajasthan Royals"
"SK Warne","Captain","Rajasthan Royals","Kings XI Punjab","0","4","Rajasthan Royals"
"SK Trivedi","Player","Rajasthan Royals","Kings XI Punjab","0","1","Rajasthan Royals"
"AS Raut","Player","Rajasthan Royals","Kings XI Punjab","0","1","Rajasthan Royals"
"NV Ojha","Keeper","Rajasthan Royals","Kings XI Punjab","0","1","Rajasthan Royals"
"AA Jhunjhunwala","Player","Rajasthan Royals","Kings XI Punjab","0","1","Rajasthan Royals"
"G Gambhir","Captain","Delhi Daredevils","Kolkata Knight Riders","0","3","Kolkata Knight Riders"
"V Sehwag","Player","Delhi Daredevils","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"KD Karthik","Keeper","Delhi Daredevils","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"R Bhatia","Player","Delhi Daredevils","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"MF Maharoof","Player","Delhi Daredevils","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"PJ Sangwan","Player","Delhi Daredevils","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"A Mishra","Player","Delhi Daredevils","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"DL Vettori","Player","Delhi Daredevils","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"DA Warner","Player","Delhi Daredevils","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"KM Jadhav","Player","Delhi Daredevils","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"SC Ganguly","Captain","Kolkata Knight Riders","Delhi Daredevils","1","4","Kolkata Knight Riders"
"BB McCullum","Player","Kolkata Knight Riders","Delhi Daredevils","0","1","Kolkata Knight Riders"
"WP Saha","Keeper","Kolkata Knight Riders","Delhi Daredevils","0","1","Kolkata Knight Riders"
"AB Agarkar","Player","Kolkata Knight Riders","Delhi Daredevils","0","1","Kolkata Knight Riders"
"MK Tiwary","Player","Kolkata Knight Riders","Delhi Daredevils","0","1","Kolkata Knight Riders"
"AB Dinda","Player","Kolkata Knight Riders","Delhi Daredevils","0","1","Kolkata Knight Riders"
"Iqbal Abdulla","Player","Kolkata Knight Riders","Delhi Daredevils","0","1","Kolkata Knight Riders"
"CH Gayle","Player","Kolkata Knight Riders","Delhi Daredevils","0","1","Kolkata Knight Riders"
"AD Mathews","Player","Kolkata Knight Riders","Delhi Daredevils","0","1","Kolkata Knight Riders"
"CA Pujara","Player","Kolkata Knight Riders","Delhi Daredevils","0","1","Kolkata Knight Riders"
"AC Gilchrist","CaptainKeeper","Deccan Chargers","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"Y Venugopal Rao","Player","Deccan Chargers","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"A Symonds","Player","Deccan Chargers","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"RG Sharma","Player","Deccan Chargers","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"RP Singh","Player","Deccan Chargers","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"PP Ojha","Player","Deccan Chargers","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"TL Suman","Player","Deccan Chargers","Royal Challengers Bangalore","1","0","Royal Challengers Bangalore"
"RJ Harris","Player","Deccan Chargers","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"MR Marsh","Player","Deccan Chargers","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"Harmeet Singh","Player","Deccan Chargers","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"R Dravid","Player","Royal Challengers Bangalore","Deccan Chargers","0","1","Royal Challengers Bangalore"
"V Kohli","Player","Royal Challengers Bangalore","Deccan Chargers","0","1","Royal Challengers Bangalore"
"JH Kallis","Player","Royal Challengers Bangalore","Deccan Chargers","0","1","Royal Challengers Bangalore"
"CL White","Player","Royal Challengers Bangalore","Deccan Chargers","0","1","Royal Challengers Bangalore"
"P Kumar","Player","Royal Challengers Bangalore","Deccan Chargers","0","1","Royal Challengers Bangalore"
"RV Uthappa","Keeper","Royal Challengers Bangalore","Deccan Chargers","0","1","Royal Challengers Bangalore"
"LRPL Taylor","Player","Royal Challengers Bangalore","Deccan Chargers","0","1","Royal Challengers Bangalore"
"R Vinay Kumar","Player","Royal Challengers Bangalore","Deccan Chargers","0","1","Royal Challengers Bangalore"
"DW Steyn","Player","Royal Challengers Bangalore","Deccan Chargers","0","1","Royal Challengers Bangalore"
"MK Pandey","Player","Royal Challengers Bangalore","Deccan Chargers","0","1","Royal Challengers Bangalore"
"A Kumble","Captain","Royal Challengers Bangalore","Deccan Chargers","0","4","Royal Challengers Bangalore"
"Z Khan","Player","Mumbai Indians","Kings XI Punjab","0","0","Kings XI Punjab"
"S Dhawan","Player","Mumbai Indians","Kings XI Punjab","0","0","Kings XI Punjab"
"Harbhajan Singh","Player","Mumbai Indians","Kings XI Punjab","0","0","Kings XI Punjab"
"SS Tiwary","Player","Mumbai Indians","Kings XI Punjab","0","0","Kings XI Punjab"
"SR Tendulkar","Captain","Mumbai Indians","Kings XI Punjab","0","3","Kings XI Punjab"
"JP Duminy","Player","Mumbai Indians","Kings XI Punjab","0","0","Kings XI Punjab"
"SL Malinga","Player","Mumbai Indians","Kings XI Punjab","0","0","Kings XI Punjab"
"AT Rayudu","Keeper","Mumbai Indians","Kings XI Punjab","0","0","Kings XI Punjab"
"R Sathish","Player","Mumbai Indians","Kings XI Punjab","0","0","Kings XI Punjab"
"KA Pollard","Player","Mumbai Indians","Kings XI Punjab","0","0","Kings XI Punjab"
"K Goel","Player","Kings XI Punjab","Mumbai Indians","0","1","Kings XI Punjab"
"KC Sangakkara","CaptainKeeper","Kings XI Punjab","Mumbai Indians","1","1","Kings XI Punjab"
"Yuvraj Singh","Player","Kings XI Punjab","Mumbai Indians","0","1","Kings XI Punjab"
"IK Pathan","Player","Kings XI Punjab","Mumbai Indians","0","1","Kings XI Punjab"
"DPMD Jayawardene","Player","Kings XI Punjab","Mumbai Indians","0","1","Kings XI Punjab"
"B Lee","Player","Kings XI Punjab","Mumbai Indians","0","1","Kings XI Punjab"
"PP Chawla","Player","Kings XI Punjab","Mumbai Indians","0","1","Kings XI Punjab"
"RR Powar","Player","Kings XI Punjab","Mumbai Indians","0","1","Kings XI Punjab"
"AC Gilchrist","CaptainKeeper","Deccan Chargers","Chennai Super Kings","0","0","Deccan Chargers"
"A Symonds","Player","Deccan Chargers","Chennai Super Kings","0","0","Deccan Chargers"
"RG Sharma","Player","Deccan Chargers","Chennai Super Kings","0","0","Deccan Chargers"
"RP Singh","Player","Deccan Chargers","Chennai Super Kings","0","0","Deccan Chargers"
"PP Ojha","Player","Deccan Chargers","Chennai Super Kings","0","0","Deccan Chargers"
"DR Smith","Player","Deccan Chargers","Chennai Super Kings","0","0","Deccan Chargers"
"TL Suman","Player","Deccan Chargers","Chennai Super Kings","0","0","Deccan Chargers"
"RJ Harris","Player","Deccan Chargers","Chennai Super Kings","1","0","Deccan Chargers"
"Harmeet Singh","Player","Deccan Chargers","Chennai Super Kings","0","0","Deccan Chargers"
"ML Hayden","Player","Chennai Super Kings","Deccan Chargers","0","0","Deccan Chargers"
"MEK Hussey","Player","Chennai Super Kings","Deccan Chargers","0","0","Deccan Chargers"
"MS Dhoni","CaptainKeeper","Chennai Super Kings","Deccan Chargers","0","0","Deccan Chargers"
"SK Raina","Player","Chennai Super Kings","Deccan Chargers","0","0","Deccan Chargers"
"S Badrinath","Player","Chennai Super Kings","Deccan Chargers","0","0","Deccan Chargers"
"M Vijay","Player","Chennai Super Kings","Deccan Chargers","0","0","Deccan Chargers"
"SB Jakati","Player","Chennai Super Kings","Deccan Chargers","0","0","Deccan Chargers"
"R Ashwin","Player","Chennai Super Kings","Deccan Chargers","0","0","Deccan Chargers"
"DE Bollinger","Player","Chennai Super Kings","Deccan Chargers","0","0","Deccan Chargers"
"R Dravid","Player","Royal Challengers Bangalore","Kolkata Knight Riders","0","1","Royal Challengers Bangalore"
"V Kohli","Player","Royal Challengers Bangalore","Kolkata Knight Riders","0","1","Royal Challengers Bangalore"
"JH Kallis","Player","Royal Challengers Bangalore","Kolkata Knight Riders","0","1","Royal Challengers Bangalore"
"CL White","Player","Royal Challengers Bangalore","Kolkata Knight Riders","0","1","Royal Challengers Bangalore"
"P Kumar","Player","Royal Challengers Bangalore","Kolkata Knight Riders","0","1","Royal Challengers Bangalore"
"RV Uthappa","Keeper","Royal Challengers Bangalore","Kolkata Knight Riders","0","1","Royal Challengers Bangalore"
"LRPL Taylor","Player","Royal Challengers Bangalore","Kolkata Knight Riders","0","1","Royal Challengers Bangalore"
"R Vinay Kumar","Player","Royal Challengers Bangalore","Kolkata Knight Riders","1","1","Royal Challengers Bangalore"
"DW Steyn","Player","Royal Challengers Bangalore","Kolkata Knight Riders","0","1","Royal Challengers Bangalore"
"A Kumble","Captain","Royal Challengers Bangalore","Kolkata Knight Riders","0","4","Royal Challengers Bangalore"
"SC Ganguly","Captain","Kolkata Knight Riders","Royal Challengers Bangalore","0","3","Royal Challengers Bangalore"
"BB McCullum","Player","Kolkata Knight Riders","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"WP Saha","Keeper","Kolkata Knight Riders","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"AB Agarkar","Player","Kolkata Knight Riders","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"I Sharma","Player","Kolkata Knight Riders","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"MK Tiwary","Player","Kolkata Knight Riders","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"AB Dinda","Player","Kolkata Knight Riders","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"CH Gayle","Player","Kolkata Knight Riders","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"AD Mathews","Player","Kolkata Knight Riders","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"CA Pujara","Player","Kolkata Knight Riders","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"K Goel","Player","Kings XI Punjab","Delhi Daredevils","0","0","Delhi Daredevils"
"KC Sangakkara","CaptainKeeper","Kings XI Punjab","Delhi Daredevils","0","0","Delhi Daredevils"
"Yuvraj Singh","Player","Kings XI Punjab","Delhi Daredevils","0","0","Delhi Daredevils"
"IK Pathan","Player","Kings XI Punjab","Delhi Daredevils","0","0","Delhi Daredevils"
"DPMD Jayawardene","Player","Kings XI Punjab","Delhi Daredevils","0","0","Delhi Daredevils"
"PP Chawla","Player","Kings XI Punjab","Delhi Daredevils","1","0","Delhi Daredevils"
"RR Powar","Player","Kings XI Punjab","Delhi Daredevils","0","0","Delhi Daredevils"
"G Gambhir","Captain","Delhi Daredevils","Kings XI Punjab","0","4","Delhi Daredevils"
"V Sehwag","Player","Delhi Daredevils","Kings XI Punjab","0","1","Delhi Daredevils"
"A Nehra","Player","Delhi Daredevils","Kings XI Punjab","0","1","Delhi Daredevils"
"KD Karthik","Keeper","Delhi Daredevils","Kings XI Punjab","0","1","Delhi Daredevils"
"R Bhatia","Player","Delhi Daredevils","Kings XI Punjab","0","1","Delhi Daredevils"
"MF Maharoof","Player","Delhi Daredevils","Kings XI Punjab","0","1","Delhi Daredevils"
"A Mishra","Player","Delhi Daredevils","Kings XI Punjab","0","1","Delhi Daredevils"
"M Manhas","Player","Delhi Daredevils","Kings XI Punjab","0","1","Delhi Daredevils"
"DL Vettori","Player","Delhi Daredevils","Kings XI Punjab","0","1","Delhi Daredevils"
"DA Warner","Player","Delhi Daredevils","Kings XI Punjab","0","1","Delhi Daredevils"
"Z Khan","Player","Mumbai Indians","Rajasthan Royals","0","0","Rajasthan Royals"
"ST Jayasuriya","Player","Mumbai Indians","Rajasthan Royals","0","0","Rajasthan Royals"
"Harbhajan Singh","Player","Mumbai Indians","Rajasthan Royals","0","0","Rajasthan Royals"
"SS Tiwary","Player","Mumbai Indians","Rajasthan Royals","0","0","Rajasthan Royals"
"DS Kulkarni","Player","Mumbai Indians","Rajasthan Royals","0","0","Rajasthan Royals"
"SR Tendulkar","Captain","Mumbai Indians","Rajasthan Royals","1","3","Rajasthan Royals"
"JP Duminy","Player","Mumbai Indians","Rajasthan Royals","0","0","Rajasthan Royals"
"SL Malinga","Player","Mumbai Indians","Rajasthan Royals","0","0","Rajasthan Royals"
"AT Rayudu","Keeper","Mumbai Indians","Rajasthan Royals","0","0","Rajasthan Royals"
"R Sathish","Player","Mumbai Indians","Rajasthan Royals","0","0","Rajasthan Royals"
"KA Pollard","Player","Mumbai Indians","Rajasthan Royals","0","0","Rajasthan Royals"
"YK Pathan","Player","Rajasthan Royals","Mumbai Indians","0","1","Rajasthan Royals"
"SR Watson","Player","Rajasthan Royals","Mumbai Indians","0","1","Rajasthan Royals"
"SK Warne","Captain","Rajasthan Royals","Mumbai Indians","0","4","Rajasthan Royals"
"SK Trivedi","Player","Rajasthan Royals","Mumbai Indians","0","1","Rajasthan Royals"
"AS Raut","Player","Rajasthan Royals","Mumbai Indians","0","1","Rajasthan Royals"
"NV Ojha","Keeper","Rajasthan Royals","Mumbai Indians","0","1","Rajasthan Royals"
"AA Jhunjhunwala","Player","Rajasthan Royals","Mumbai Indians","0","1","Rajasthan Royals"
"AC Gilchrist","CaptainKeeper","Deccan Chargers","Royal Challengers Bangalore","0","0","Deccan Chargers"
"A Symonds","Player","Deccan Chargers","Royal Challengers Bangalore","0","0","Deccan Chargers"
"RG Sharma","Player","Deccan Chargers","Royal Challengers Bangalore","0","0","Deccan Chargers"
"RP Singh","Player","Deccan Chargers","Royal Challengers Bangalore","0","0","Deccan Chargers"
"HH Gibbs","Player","Deccan Chargers","Royal Challengers Bangalore","0","0","Deccan Chargers"
"PP Ojha","Player","Deccan Chargers","Royal Challengers Bangalore","0","0","Deccan Chargers"
"TL Suman","Player","Deccan Chargers","Royal Challengers Bangalore","0","0","Deccan Chargers"
"RJ Harris","Player","Deccan Chargers","Royal Challengers Bangalore","0","0","Deccan Chargers"
"Harmeet Singh","Player","Deccan Chargers","Royal Challengers Bangalore","1","0","Deccan Chargers"
"R Dravid","Player","Royal Challengers Bangalore","Deccan Chargers","0","0","Deccan Chargers"
"V Kohli","Player","Royal Challengers Bangalore","Deccan Chargers","0","0","Deccan Chargers"
"JH Kallis","Player","Royal Challengers Bangalore","Deccan Chargers","0","0","Deccan Chargers"
"CL White","Player","Royal Challengers Bangalore","Deccan Chargers","0","0","Deccan Chargers"
"RV Uthappa","Keeper","Royal Challengers Bangalore","Deccan Chargers","0","0","Deccan Chargers"
"LRPL Taylor","Player","Royal Challengers Bangalore","Deccan Chargers","0","0","Deccan Chargers"
"R Vinay Kumar","Player","Royal Challengers Bangalore","Deccan Chargers","0","0","Deccan Chargers"
"DW Steyn","Player","Royal Challengers Bangalore","Deccan Chargers","0","0","Deccan Chargers"
"MK Pandey","Player","Royal Challengers Bangalore","Deccan Chargers","0","0","Deccan Chargers"
"A Kumble","Captain","Royal Challengers Bangalore","Deccan Chargers","0","3","Deccan Chargers"
"Z Khan","Player","Mumbai Indians","Delhi Daredevils","0","1","Mumbai Indians"
