Player_Name,Role_Desc,Player_team,Opposit_Team,is_manofThematch,pscore,City_Name,
EJG Morgan,Player,Royal Challengers Bangalore,Chennai Super Kings,FALSE,1,Royal Challengers Bangalore,Delhi Daredevils
PA Patel,Keeper,Chennai Super Kings,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,Kolkata Knight Riders
ML Hayden,Player,Chennai Super Kings,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,Delhi Daredevils
SK Raina,Captain,Chennai Super Kings,Royal Challengers Bangalore,FALSE,3,Royal Challengers Bangalore,Delhi Daredevils
S Badrinath,Player,Chennai Super Kings,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,Rising Pune Supergiants
JA Morkel,Player,Chennai Super Kings,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,Gujarat Lions
M Muralitharan,Player,Chennai Super Kings,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,Deccan Chargers
L Balaji,Player,Chennai Super Kings,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,Royal Challengers Bangalore
M Vijay,Player,Chennai Super Kings,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,Chennai Super Kings
GJ Bailey,Player,Chennai Super Kings,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,Mumbai Indians
R Ashwin,Player,Chennai Super Kings,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,Kolkata Knight Riders
S Tyagi,Player,Chennai Super Kings,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,Delhi Daredevils
KC Sangakkara,CaptainKeeper,Kings XI Punjab,Rajasthan Royals,FALSE,1,Kings XI Punjab,Royal Challengers Bangalore
Yuvraj Singh,Player,Kings XI Punjab,Rajasthan Royals,FALSE,1,Kings XI Punjab,Kings XI Punjab
IK Pathan,Player,Kings XI Punjab,Rajasthan Royals,FALSE,1,Kings XI Punjab,Kings XI Punjab
M Kaif,Player,Kings XI Punjab,Rajasthan Royals,FALSE,1,Kings XI Punjab,Royal Challengers Bangalore
DPMD Jayawardene,Player,Kings XI Punjab,Rajasthan Royals,FALSE,1,Kings XI Punjab,Mumbai Indians
PP Chawla,Player,Kings XI Punjab,Rajasthan Royals,FALSE,1,Kings XI Punjab,Rajasthan Royals
S Sreesanth,Player,Kings XI Punjab,Rajasthan Royals,FALSE,1,Kings XI Punjab,Pune Warriors
RS Bopara,Player,Kings XI Punjab,Rajasthan Royals,FALSE,1,Kings XI Punjab,Gujarat Lions
MS Bisla,Player,Kings XI Punjab,Rajasthan Royals,FALSE,1,Kings XI Punjab,Kolkata Knight Riders
J Theron,Player,Kings XI Punjab,Rajasthan Royals,FALSE,1,Kings XI Punjab,Pune Warriors
SJ Srivastava,Player,Kings XI Punjab,Rajasthan Royals,FALSE,1,Kings XI Punjab,Gujarat Lions
YK Pathan,Player,Rajasthan Royals,Kings XI Punjab,FALSE,0,Kings XI Punjab,Gujarat Lions
SK Warne,Captain,Rajasthan Royals,Kings XI Punjab,FALSE,3,Kings XI Punjab,Rajasthan Royals
SK Trivedi,Player,Rajasthan Royals,Kings XI Punjab,FALSE,0,Kings XI Punjab,Pune Warriors
MM Patel,Player,Rajasthan Royals,Kings XI Punjab,FALSE,0,Kings XI Punjab,Sunrisers Hyderabad
NV Ojha,Keeper,Rajasthan Royals,Kings XI Punjab,FALSE,0,Kings XI Punjab,Kolkata Knight Riders
AA Jhunjhunwala,Player,Rajasthan Royals,Kings XI Punjab,FALSE,0,Kings XI Punjab,Delhi Daredevils
P Dogra,Player,Rajasthan Royals,Kings XI Punjab,FALSE,0,Kings XI Punjab,Deccan Chargers
MJ Lumb,Player,Rajasthan Royals,Kings XI Punjab,FALSE,0,Kings XI Punjab,Deccan Chargers
FY Fazal,Player,Rajasthan Royals,Kings XI Punjab,FALSE,0,Kings XI Punjab,Kolkata Knight Riders
AC Voges,Player,Rajasthan Royals,Kings XI Punjab,TRUE,0,Kings XI Punjab,Mumbai Indians
SW Tait,Player,Rajasthan Royals,Kings XI Punjab,FALSE,0,Kings XI Punjab,Pune Warriors
Z Khan,Player,Mumbai Indians,Chennai Super Kings,FALSE,1,Mumbai Indians,Kolkata Knight Riders
S Dhawan,Player,Mumbai Indians,Chennai Super Kings,FALSE,1,Mumbai Indians,Sunrisers Hyderabad
Harbhajan Singh,Player,Mumbai Indians,Chennai Super Kings,FALSE,1,Mumbai Indians,Chennai Super Kings
DJ Bravo,Player,Mumbai Indians,Chennai Super Kings,FALSE,1,Mumbai Indians,Delhi Daredevils
SS Tiwary,Player,Mumbai Indians,Chennai Super Kings,FALSE,1,Mumbai Indians,Mumbai Indians
SR Tendulkar,Captain,Mumbai Indians,Chennai Super Kings,TRUE,4,Mumbai Indians,Deccan Chargers
SL Malinga,Player,Mumbai Indians,Chennai Super Kings,FALSE,1,Mumbai Indians,Delhi Daredevils
AP Tare,Keeper,Mumbai Indians,Chennai Super Kings,FALSE,1,Mumbai Indians,Kolkata Knight Riders
R Sathish,Player,Mumbai Indians,Chennai Super Kings,FALSE,1,Mumbai Indians,Kolkata Knight Riders
R McLaren,Player,Mumbai Indians,Chennai Super Kings,FALSE,1,Mumbai Indians,Chennai Super Kings
KA Pollard,Player,Mumbai Indians,Chennai Super Kings,FALSE,1,Mumbai Indians,Royal Challengers Bangalore
PA Patel,Player,Chennai Super Kings,Mumbai Indians,FALSE,0,Mumbai Indians,Pune Warriors
ML Hayden,Player,Chennai Super Kings,Mumbai Indians,FALSE,0,Mumbai Indians,Rising Pune Supergiants
MS Dhoni,CaptainKeeper,Chennai Super Kings,Mumbai Indians,FALSE,0,Mumbai Indians,Mumbai Indians
SK Raina,Player,Chennai Super Kings,Mumbai Indians,FALSE,0,Mumbai Indians,Royal Challengers Bangalore
S Badrinath,Player,Chennai Super Kings,Mumbai Indians,FALSE,0,Mumbai Indians,Rajasthan Royals
JA Morkel,Player,Chennai Super Kings,Mumbai Indians,FALSE,0,Mumbai Indians,Rajasthan Royals
Joginder Sharma,Player,Chennai Super Kings,Mumbai Indians,FALSE,0,Mumbai Indians,Chennai Super Kings
M Muralitharan,Player,Chennai Super Kings,Mumbai Indians,FALSE,0,Mumbai Indians,Kolkata Knight Riders
L Balaji,Player,Chennai Super Kings,Mumbai Indians,FALSE,0,Mumbai Indians,Rising Pune Supergiants
SB Jakati,Player,Chennai Super Kings,Mumbai Indians,FALSE,0,Mumbai Indians,Sunrisers Hyderabad
NLTC Perera,Player,Chennai Super Kings,Mumbai Indians,FALSE,0,Mumbai Indians,Kings XI Punjab
AC Gilchrist,CaptainKeeper,Deccan Chargers,Rajasthan Royals,FALSE,0,Rajasthan Royals,Rajasthan Royals
Y Venugopal Rao,Player,Deccan Chargers,Rajasthan Royals,FALSE,0,Rajasthan Royals,Kolkata Knight Riders
VVS Laxman,Player,Deccan Chargers,Rajasthan Royals,FALSE,0,Rajasthan Royals,Kings XI Punjab
A Symonds,Player,Deccan Chargers,Rajasthan Royals,FALSE,0,Rajasthan Royals,Sunrisers Hyderabad
RG Sharma,Player,Deccan Chargers,Rajasthan Royals,FALSE,0,Rajasthan Royals,Sunrisers Hyderabad
WPUJC Vaas,Player,Deccan Chargers,Rajasthan Royals,FALSE,0,Rajasthan Royals,Kings XI Punjab
RP Singh,Player,Deccan Chargers,Rajasthan Royals,FALSE,0,Rajasthan Royals,Rajasthan Royals
HH Gibbs,Player,Deccan Chargers,Rajasthan Royals,FALSE,0,Rajasthan Royals,Rising Pune Supergiants
PP Ojha,Player,Deccan Chargers,Rajasthan Royals,FALSE,0,Rajasthan Royals,Kings XI Punjab
TL Suman,Player,Deccan Chargers,Rajasthan Royals,FALSE,0,Rajasthan Royals,Sunrisers Hyderabad
R Sharma,Player,Deccan Chargers,Rajasthan Royals,FALSE,0,Rajasthan Royals,Chennai Super Kings
YK Pathan,Player,Rajasthan Royals,Deccan Chargers,TRUE,0,Rajasthan Royals,Deccan Chargers
SK Warne,Captain,Rajasthan Royals,Deccan Chargers,FALSE,3,Rajasthan Royals,Sunrisers Hyderabad
SK Trivedi,Player,Rajasthan Royals,Deccan Chargers,FALSE,0,Rajasthan Royals,Mumbai Indians
NV Ojha,Keeper,Rajasthan Royals,Deccan Chargers,FALSE,0,Rajasthan Royals,Kolkata Knight Riders
AA Jhunjhunwala,Player,Rajasthan Royals,Deccan Chargers,FALSE,0,Rajasthan Royals,Kings XI Punjab
P Dogra,Player,Rajasthan Royals,Deccan Chargers,FALSE,0,Rajasthan Royals,Kings XI Punjab
MJ Lumb,Player,Rajasthan Royals,Deccan Chargers,FALSE,0,Rajasthan Royals,Delhi Daredevils
S Narwal,Player,Rajasthan Royals,Deccan Chargers,FALSE,0,Rajasthan Royals,Sunrisers Hyderabad
FY Fazal,Player,Rajasthan Royals,Deccan Chargers,FALSE,0,Rajasthan Royals,Royal Challengers Bangalore
AC Voges,Player,Rajasthan Royals,Deccan Chargers,FALSE,0,Rajasthan Royals,Kolkata Knight Riders
SW Tait,Player,Rajasthan Royals,Deccan Chargers,FALSE,0,Rajasthan Royals,Gujarat Lions
K Goel,Player,Kings XI Punjab,Kolkata Knight Riders,FALSE,1,Kings XI Punjab,Royal Challengers Bangalore
KC Sangakkara,CaptainKeeper,Kings XI Punjab,Kolkata Knight Riders,FALSE,1,Kings XI Punjab,Kolkata Knight Riders
Yuvraj Singh,Player,Kings XI Punjab,Kolkata Knight Riders,FALSE,1,Kings XI Punjab,Delhi Daredevils
IK Pathan,Player,Kings XI Punjab,Kolkata Knight Riders,FALSE,1,Kings XI Punjab,Rajasthan Royals
DPMD Jayawardene,Player,Kings XI Punjab,Kolkata Knight Riders,FALSE,1,Kings XI Punjab,Kolkata Knight Riders
B Lee,Player,Kings XI Punjab,Kolkata Knight Riders,FALSE,1,Kings XI Punjab,Chennai Super Kings
PP Chawla,Player,Kings XI Punjab,Kolkata Knight Riders,FALSE,1,Kings XI Punjab,Royal Challengers Bangalore
RS Bopara,Player,Kings XI Punjab,Kolkata Knight Riders,FALSE,1,Kings XI Punjab,Pune Warriors
MS Bisla,Player,Kings XI Punjab,Kolkata Knight Riders,FALSE,1,Kings XI Punjab,Rising Pune Supergiants
SJ Srivastava,Player,Kings XI Punjab,Kolkata Knight Riders,FALSE,1,Kings XI Punjab,Royal Challengers Bangalore
VS Malik,Player,Kings XI Punjab,Kolkata Knight Riders,FALSE,1,Kings XI Punjab,Sunrisers Hyderabad
SC Ganguly,Captain,Kolkata Knight Riders,Kings XI Punjab,FALSE,3,Kings XI Punjab,Chennai Super Kings
DJ Hussey,Player,Kolkata Knight Riders,Kings XI Punjab,FALSE,0,Kings XI Punjab,Rajasthan Royals
WP Saha,Keeper,Kolkata Knight Riders,Kings XI Punjab,FALSE,0,Kings XI Punjab,Delhi Daredevils
AB Agarkar,Player,Kolkata Knight Riders,Kings XI Punjab,FALSE,0,Kings XI Punjab,Delhi Daredevils
MK Tiwary,Player,Kolkata Knight Riders,Kings XI Punjab,TRUE,0,Kings XI Punjab,Royal Challengers Bangalore
AB Dinda,Player,Kolkata Knight Riders,Kings XI Punjab,FALSE,0,Kings XI Punjab,Sunrisers Hyderabad
Iqbal Abdulla,Player,Kolkata Knight Riders,Kings XI Punjab,FALSE,0,Kings XI Punjab,Royal Challengers Bangalore
CH Gayle,Player,Kolkata Knight Riders,Kings XI Punjab,FALSE,0,Kings XI Punjab,Sunrisers Hyderabad
AD Mathews,Player,Kolkata Knight Riders,Kings XI Punjab,FALSE,0,Kings XI Punjab,Sunrisers Hyderabad
SE Bond,Player,Kolkata Knight Riders,Kings XI Punjab,FALSE,0,Kings XI Punjab,Kochi Tuskers Kerala
Mandeep Singh,Player,Kolkata Knight Riders,Kings XI Punjab,FALSE,0,Kings XI Punjab,Delhi Daredevils
V Sehwag,Player,Delhi Daredevils,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,Delhi Daredevils
KD Karthik,CaptainKeeper,Delhi Daredevils,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,Gujarat Lions
AB de Villiers,Player,Delhi Daredevils,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,Pune Warriors
PJ Sangwan,Player,Delhi Daredevils,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,Kings XI Punjab
A Mishra,Player,Delhi Daredevils,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,Royal Challengers Bangalore
M Manhas,Player,Delhi Daredevils,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,Chennai Super Kings
DA Warner,Player,Delhi Daredevils,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,Sunrisers Hyderabad
AB McDonald,Player,Delhi Daredevils,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,Kings XI Punjab
DP Nannes,Player,Delhi Daredevils,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,Kolkata Knight Riders
UT Yadav,Player,Delhi Daredevils,Royal Challengers Bangalore,FALSE,0,Royal Challengers Bangalore,Rajasthan Royals
KM Jadhav,Player,Delhi Daredevils,Royal Challengers Bangalore,TRUE,0,Royal Challengers Bangalore,Kings XI Punjab
R Dravid,Player,Royal Challengers Bangalore,Delhi Daredevils,FALSE,1,Royal Challengers Bangalore,Kolkata Knight Riders
V Kohli,Player,Royal Challengers Bangalore,Delhi Daredevils,FALSE,1,Royal Challengers Bangalore,Sunrisers Hyderabad
JH Kallis,Player,Royal Challengers Bangalore,Delhi Daredevils,FALSE,1,Royal Challengers Bangalore,Rajasthan Royals
MV Boucher,Keeper,Royal Challengers Bangalore,Delhi Daredevils,FALSE,1,Royal Challengers Bangalore,Kolkata Knight Riders
P Kumar,Player,Royal Challengers Bangalore,Delhi Daredevils,FALSE,1,Royal Challengers Bangalore,Pune Warriors
RV Uthappa,Player,Royal Challengers Bangalore,Delhi Daredevils,FALSE,1,Royal Challengers Bangalore,Royal Challengers Bangalore
R Vinay Kumar,Player,Royal Challengers Bangalore,Delhi Daredevils,FALSE,1,Royal Challengers Bangalore,Kolkata Knight Riders
DW Steyn,Player,Royal Challengers Bangalore,Delhi Daredevils,FALSE,1,Royal Challengers Bangalore,Gujarat Lions
MK Pandey,Player,Royal Challengers Bangalore,Delhi Daredevils,FALSE,1,Royal Challengers Bangalore,Delhi Daredevils
A Kumble,Captain,Royal Challengers Bangalore,Delhi Daredevils,FALSE,4,Royal Challengers Bangalore,Kings XI Punjab
EJG Morgan,Player,Royal Challengers Bangalore,Delhi Daredevils,FALSE,1,Royal Challengers Bangalore,Rajasthan Royals
ML Hayden,Player,Chennai Super Kings,Rajasthan Royals,FALSE,0,Rajasthan Royals,Deccan Chargers
MS Dhoni,CaptainKeeper,Chennai Super Kings,Rajasthan Royals,FALSE,0,Rajasthan Royals,Rising Pune Supergiants
SK Raina,Player,Chennai Super Kings,Rajasthan Royals,FALSE,0,Rajasthan Royals,Kolkata Knight Riders
S Badrinath,Player,Chennai Super Kings,Rajasthan Royals,FALSE,0,Rajasthan Royals,Delhi Daredevils
JA Morkel,Player,Chennai Super Kings,Rajasthan Royals,FALSE,0,Rajasthan Royals,Kings XI Punjab
Joginder Sharma,Player,Chennai Super Kings,Rajasthan Royals,FALSE,0,Rajasthan Royals,Kings XI Punjab
M Muralitharan,Player,Chennai Super Kings,Rajasthan Royals,FALSE,0,Rajasthan Royals,Deccan Chargers
T Thushara,Player,Chennai Super Kings,Rajasthan Royals,FALSE,0,Rajasthan Royals,Kings XI Punjab
M Vijay,Player,Chennai Super Kings,Rajasthan Royals,FALSE,0,Rajasthan Royals,Kolkata Knight Riders
SB Jakati,Player,Chennai Super Kings,Rajasthan Royals,FALSE,0,Rajasthan Royals,Delhi Daredevils
KB Arun Karthik,Player,Chennai Super Kings,Rajasthan Royals,FALSE,0,Rajasthan Royals,Kolkata Knight Riders
YK Pathan,Player,Rajasthan Royals,Chennai Super Kings,FALSE,0,Rajasthan Royals,Chennai Super Kings
SK Warne,Captain,Rajasthan Royals,Chennai Super Kings,FALSE,3,Rajasthan Royals,Kings XI Punjab
SK Trivedi,Player,Rajasthan Royals,Chennai Super Kings,FALSE,0,Rajasthan Royals,Kolkata Knight Riders
NV Ojha,Keeper,Rajasthan Royals,Chennai Super Kings,TRUE,0,Rajasthan Royals,Royal Challengers Bangalore
AA Jhunjhunwala,Player,Rajasthan Royals,Chennai Super Kings,FALSE,0,Rajasthan Royals,Royal Challengers Bangalore
P Dogra,Player,Rajasthan Royals,Chennai Super Kings,FALSE,0,Rajasthan Royals,Gujarat Lions
MJ Lumb,Player,Rajasthan Royals,Chennai Super Kings,FALSE,0,Rajasthan Royals,Sunrisers Hyderabad
S Narwal,Player,Rajasthan Royals,Chennai Super Kings,FALSE,0,Rajasthan Royals,Royal Challengers Bangalore
FY Fazal,Player,Rajasthan Royals,Chennai Super Kings,FALSE,0,Rajasthan Royals,Pune Warriors
AC Voges,Player,Rajasthan Royals,Chennai Super Kings,FALSE,0,Rajasthan Royals,Delhi Daredevils
SW Tait,Player,Rajasthan Royals,Chennai Super Kings,FALSE,0,Rajasthan Royals,Royal Challengers Bangalore
AC Gilchrist,CaptainKeeper,Deccan Chargers,Mumbai Indians,FALSE,0,Deccan Chargers,Rising Pune Supergiants
Y Venugopal Rao,Player,Deccan Chargers,Mumbai Indians,FALSE,0,Deccan Chargers,Deccan Chargers
A Symonds,Player,Deccan Chargers,Mumbai Indians,FALSE,0,Deccan Chargers,Rajasthan Royals
RG Sharma,Player,Deccan Chargers,Mumbai Indians,FALSE,0,Deccan Chargers,Kings XI Punjab
RP Singh,Player,Deccan Chargers,Mumbai Indians,FALSE,0,Deccan Chargers,Mumbai Indians
HH Gibbs,Player,Deccan Chargers,Mumbai Indians,FALSE,0,Deccan Chargers,Chennai Super Kings
PP Ojha,Player,Deccan Chargers,Mumbai Indians,FALSE,0,Deccan Chargers,Kings XI Punjab
TL Suman,Player,Deccan Chargers,Mumbai Indians,FALSE,0,Deccan Chargers,Chennai Super Kings
Jaskaran Singh,Player,Deccan Chargers,Mumbai Indians,FALSE,0,Deccan Chargers,Delhi Daredevils
MD Mishra,Player,Deccan Chargers,Mumbai Indians,FALSE,0,Deccan Chargers,Mumbai Indians
KAJ Roach,Player,Deccan Chargers,Mumbai Indians,FALSE,0,Deccan Chargers,Royal Challengers Bangalore
Z Khan,Player,Mumbai Indians,Deccan Chargers,FALSE,1,Deccan Chargers,Deccan Chargers
S Dhawan,Player,Mumbai Indians,Deccan Chargers,FALSE,1,Deccan Chargers,Royal Challengers Bangalore
Harbhajan Singh,Player,Mumbai Indians,Deccan Chargers,TRUE,1,Deccan Chargers,Kings XI Punjab
DJ Bravo,Player,Mumbai Indians,Deccan Chargers,FALSE,1,Deccan Chargers,Chennai Super Kings
SS Tiwary,Player,Mumbai Indians,Deccan Chargers,FALSE,1,Deccan Chargers,Sunrisers Hyderabad
SR Tendulkar,Captain,Mumbai Indians,Deccan Chargers,FALSE,4,Deccan Chargers,Mumbai Indians
SL Malinga,Player,Mumbai Indians,Deccan Chargers,FALSE,1,Deccan Chargers,Chennai Super Kings
AT Rayudu,Keeper,Mumbai Indians,Deccan Chargers,FALSE,1,Deccan Chargers,Mumbai Indians
R Sathish,Player,Mumbai Indians,Deccan Chargers,FALSE,1,Deccan Chargers,Rajasthan Royals
R McLaren,Player,Mumbai Indians,Deccan Chargers,FALSE,1,Deccan Chargers,Royal Challengers Bangalore
KA Pollard,Player,Mumbai Indians,Deccan Chargers,FALSE,1,Deccan Chargers,Mumbai Indians
G Gambhir,Captain,Delhi Daredevils,Kolkata Knight Riders,FALSE,4,Delhi Daredevils,Royal Challengers Bangalore
V Sehwag,Player,Delhi Daredevils,Kolkata Knight Riders,FALSE,1,Delhi Daredevils,Gujarat Lions
KD Karthik,Keeper,Delhi Daredevils,Kolkata Knight Riders,FALSE,1,Delhi Daredevils,Kolkata Knight Riders
R Bhatia,Player,Delhi Daredevils,Kolkata Knight Riders,FALSE,1,Delhi Daredevils,Kings XI Punjab
A Mishra,Player,Delhi Daredevils,Kolkata Knight Riders,FALSE,1,Delhi Daredevils,Chennai Super Kings
DA Warner,Player,Delhi Daredevils,Kolkata Knight Riders,TRUE,1,Delhi Daredevils,Royal Challengers Bangalore
AB McDonald,Player,Delhi Daredevils,Kolkata Knight Riders,FALSE,1,Delhi Daredevils,Deccan Chargers
DP Nannes,Player,Delhi Daredevils,Kolkata Knight Riders,FALSE,1,Delhi Daredevils,Chennai Super Kings
UT Yadav,Player,Delhi Daredevils,Kolkata Knight Riders,FALSE,1,Delhi Daredevils,Chennai Super Kings
KM Jadhav,Player,Delhi Daredevils,Kolkata Knight Riders,FALSE,1,Delhi Daredevils,Delhi Daredevils
PD Collingwood,Player,Delhi Daredevils,Kolkata Knight Riders,FALSE,1,Delhi Daredevils,Kolkata Knight Riders
SC Ganguly,Captain,Kolkata Knight Riders,Delhi Daredevils,FALSE,3,Delhi Daredevils,Chennai Super Kings
DJ Hussey,Player,Kolkata Knight Riders,Delhi Daredevils,FALSE,0,Delhi Daredevils,Delhi Daredevils
WP Saha,Keeper,Kolkata Knight Riders,Delhi Daredevils,FALSE,0,Delhi Daredevils,Delhi Daredevils
AB Agarkar,Player,Kolkata Knight Riders,Delhi Daredevils,FALSE,0,Delhi Daredevils,Gujarat Lions
M Kartik,Player,Kolkata Knight Riders,Delhi Daredevils,FALSE,0,Delhi Daredevils,Deccan Chargers
I Sharma,Player,Kolkata Knight Riders,Delhi Daredevils,FALSE,0,Delhi Daredevils,Rajasthan Royals
MK Tiwary,Player,Kolkata Knight Riders,Delhi Daredevils,FALSE,0,Delhi Daredevils,Royal Challengers Bangalore
CH Gayle,Player,Kolkata Knight Riders,Delhi Daredevils,FALSE,0,Delhi Daredevils,Rajasthan Royals
AD Mathews,Player,Kolkata Knight Riders,Delhi Daredevils,FALSE,0,Delhi Daredevils,Royal Challengers Bangalore
Mandeep Singh,Player,Kolkata Knight Riders,Delhi Daredevils,FALSE,0,Delhi Daredevils,Deccan Chargers
CK Langeveldt,Player,Kolkata Knight Riders,Delhi Daredevils,FALSE,0,Delhi Daredevils,Chennai Super Kings
Z Khan,Player,Mumbai Indians,Kings XI Punjab,FALSE,1,Mumbai Indians,Chennai Super Kings
S Dhawan,Player,Mumbai Indians,Kings XI Punjab,FALSE,1,Mumbai Indians,Royal Challengers Bangalore
Harbhajan Singh,Player,Mumbai Indians,Kings XI Punjab,FALSE,1,Mumbai Indians,Delhi Daredevils
DJ Bravo,Player,Mumbai Indians,Kings XI Punjab,FALSE,1,Mumbai Indians,Pune Warriors
SS Tiwary,Player,Mumbai Indians,Kings XI Punjab,FALSE,1,Mumbai Indians,Deccan Chargers
SR Tendulkar,Captain,Mumbai Indians,Kings XI Punjab,FALSE,4,Mumbai Indians,Mumbai Indians
SL Malinga,Player,Mumbai Indians,Kings XI Punjab,TRUE,1,Mumbai Indians,Kolkata Knight Riders
AT Rayudu,Keeper,Mumbai Indians,Kings XI Punjab,FALSE,1,Mumbai Indians,Chennai Super Kings
R Sathish,Player,Mumbai Indians,Kings XI Punjab,FALSE,1,Mumbai Indians,Delhi Daredevils
R McLaren,Player,Mumbai Indians,Kings XI Punjab,FALSE,1,Mumbai Indians,Delhi Daredevils
KA Pollard,Player,Mumbai Indians,Kings XI Punjab,FALSE,1,Mumbai Indians,Delhi Daredevils
K Goel,Player,Kings XI Punjab,Mumbai Indians,FALSE,0,Mumbai Indians,Royal Challengers Bangalore
Yuvraj Singh,Player,Kings XI Punjab,Mumbai Indians,FALSE,0,Mumbai Indians,Mumbai Indians
IK Pathan,Player,Kings XI Punjab,Mumbai Indians,FALSE,0,Mumbai Indians,Chennai Super Kings
DPMD Jayawardene,Captain,Kings XI Punjab,Mumbai Indians,FALSE,3,Mumbai Indians,Mumbai Indians
B Lee,Player,Kings XI Punjab,Mumbai Indians,FALSE,0,Mumbai Indians,Rajasthan Royals
PP Chawla,Player,Kings XI Punjab,Mumbai Indians,FALSE,0,Mumbai Indians,Pune Warriors
SE Marsh,Player,Kings XI Punjab,Mumbai Indians,FALSE,0,Mumbai Indians,Kolkata Knight Riders
RS Bopara,Player,Kings XI Punjab,Mumbai Indians,FALSE,0,Mumbai Indians,Kings XI Punjab
MS Bisla,Keeper,Kings XI Punjab,Mumbai Indians,FALSE,0,Mumbai Indians,Sunrisers Hyderabad
SJ Srivastava,Player,Kings XI Punjab,Mumbai Indians,FALSE,0,Mumbai Indians,Kings XI Punjab
VS Malik,Player,Kings XI Punjab,Mumbai Indians,FALSE,0,Mumbai Indians,Chennai Super Kings
ML Hayden,Player,Chennai Super Kings,Royal Challengers Bangalore,FALSE,1,Chennai Super Kings,Sunrisers Hyderabad
MS Dhoni,CaptainKeeper,Chennai Super Kings,Royal Challengers Bangalore,FALSE,1,Chennai Super Kings,Delhi Daredevils
SK Raina,Player,Chennai Super Kings,Royal Challengers Bangalore,FALSE,1,Chennai Super Kings,Kings XI Punjab
